code,region,name,type1_attendances,type2_attendances,type3_attendances,total_attendances,type1_seen_4hr,type2_seen_4hr,type3_seen_4hr,total_seen_4hr,type1_breach_4hr,type2_breach_4hr,type3_breach_4hr,total_breach_4hr,pct_4hr_all,pct_4hr_type1,pct_4hr_type2,pct_4hr_type3,emerg_admissions_type1,emerg_admissions_type2,emerg_admissions_type3,total_emerg_admissions_ae,other_emerg_admissions,total_emerg_admissions,dtoa_over_4hr,dtoa_over_12hr,icb_name,financial_year,quarter,quarter_start_date,fy_quarter,region_short,performance_band,at_target,pct_4hr_all_pct,pct_4hr_type1_pct,pct_4hr_type2_pct,pct_4hr_type3_pct,is_local_trust
DD401,NHS England South West ,Exmouth Minor Injury Unit,0.0,0.0,4363.0,4363.0,0,0,4363,4363,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Devon STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,100.0,,,100.0,0
RTQ,NHS England South West ,Gloucestershire Health And Care NHS Foundation Trust,0.0,0.0,16259.0,16259.0,0,0,16210,16210,0,0,49,49,0.9969862845193432,,,0.9969862845193432,0.0,0.0,1.0,1.0,46.0,47.0,0.0,0.0,Gloucestershire STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,99.7,,,99.7,0
RTE,NHS England South West ,Gloucestershire Hospitals NHS Foundation Trust,36384.0,0.0,0.0,36384.0,20809,0,0,20809,15575,0,0,15575,0.5719272207563765,0.5719272207563765,,,7305.0,0.0,0.0,7305.0,3553.0,10858.0,3177.0,1945.0,Gloucestershire STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,57.2,57.2,,,0
RN3,NHS England South West ,Great Western Hospitals NHS Foundation Trust,15988.0,0.0,14626.0,30614.0,8579,0,14211,22790,7409,0,415,7824,0.7444306526425818,0.5365899424568427,,0.971625871735266,6071.0,0.0,0.0,6071.0,4359.0,10430.0,1395.0,187.0,"Bath and North East Somerset, Swindon and Wiltshire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,74.4,53.7,,97.2,0
RVJ,NHS England South West ,North Bristol NHS Trust,25278.0,0.0,0.0,25278.0,14185,0,0,14185,11093,0,0,11093,0.5611599018909724,0.5611599018909724,,,9375.0,0.0,0.0,9375.0,4117.0,13492.0,2839.0,622.0,"Bristol, North Somerset and South Gloucestershire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,56.1,56.1,,,0
L83087,NHS England South West ,Okehampton Medical Centre,0.0,0.0,204.0,204.0,0,0,204,204,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Devon STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,100.0,,,100.0,0
NQT5H,NHS England South West ,Paulton Memorial Hospital,0.0,0.0,2177.0,2177.0,0,0,2151,2151,0,0,26,26,0.9880569591180524,,,0.9880569591180524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bath and North East Somerset, Swindon and Wiltshire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,98.8,,,98.8,0
REF,NHS England South West ,Royal Cornwall Hospitals NHS Trust,18154.0,0.0,34740.0,52894.0,8009,0,32580,40589,10145,0,2160,12305,0.7673649185162779,0.4411699900848297,,0.9378238341968912,5584.0,0.0,74.0,5658.0,3139.0,8797.0,3433.0,1992.0,Cornwall and The Isles of Scilly Health & Social Care Partnership (STP),2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,76.7,44.1,,93.8,0
RH8,NHS England South West ,Royal Devon University Healthcare NHS Foundation Trust,36574.0,0.0,8589.0,45163.0,17819,0,8343,26162,18755,0,246,19001,0.5792794987046919,0.4872040247170121,,0.9713587146349982,9261.0,0.0,0.0,9261.0,6225.0,15486.0,3577.0,724.0,Devon STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,57.9,48.7,,97.1,0
RD1,NHS England South West ,Royal United Hospitals Bath NHS Foundation Trust,23226.0,0.0,0.0,23226.0,12880,0,0,12880,10346,0,0,10346,0.5545509342977697,0.5545509342977697,,,6888.0,0.0,6.0,6894.0,3920.0,10814.0,2671.0,123.0,"Bath and North East Somerset, Swindon and Wiltshire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,55.5,55.5,,,0
RNZ,NHS England South West ,Salisbury NHS Foundation Trust,13060.0,713.0,5131.0,18904.0,7605,713,5131,13449,5455,0,0,5455,0.711436732966568,0.582312404287902,1.0,1.0,3693.0,0.0,0.0,3693.0,1869.0,5562.0,1294.0,25.0,"Bath and North East Somerset, Swindon and Wiltshire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,71.1,58.2,100.0,100.0,0
NLX,NHS England South West ,Sirona Care & Health,0.0,0.0,16969.0,16969.0,0,0,16575,16575,0,0,394,394,0.9767811892274147,,,0.9767811892274147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bristol, North Somerset and South Gloucestershire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,97.7,,,97.7,0
RH5,NHS England South West ,Somerset NHS Foundation Trust,20325.0,0.0,27259.0,47584.0,9630,0,26425,36055,10695,0,834,11529,0.757712676529926,0.4738007380073801,,0.969404600315492,5234.0,0.0,0.0,5234.0,3662.0,8896.0,1828.0,308.0,Somerset STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,75.8,47.4,,96.9,0
RYF,NHS England South West ,South Western Ambulance Service NHS Foundation Trust,0.0,0.0,2561.0,2561.0,0,0,2476,2476,0,0,85,85,0.9668098399062868,,,0.9668098399062868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Devon STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,96.7,,,96.7,0
AAH,NHS England South West ,Tetbury Hospital Trust Ltd,0.0,0.0,653.0,653.0,0,0,653,653,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gloucestershire STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,100.0,,,100.0,0
RA9,NHS England South West ,Torbay And South Devon NHS Foundation Trust,17650.0,0.0,10084.0,27734.0,6758,0,9669,16427,10892,0,415,11307,0.5923054734261196,0.3828895184135977,,0.9588456961523204,4922.0,0.0,0.0,4922.0,3304.0,8226.0,2165.0,552.0,Devon STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,59.2,38.3,,95.9,0
RA7,NHS England South West ,University Hospitals Bristol And Weston NHS Foundation Trust,41867.0,6149.0,0.0,48016.0,23694,5815,0,29509,18173,334,0,18507,0.6145659780073309,0.5659349845940717,0.9456822247519922,,11472.0,28.0,0.0,11500.0,2889.0,14389.0,5427.0,2353.0,"Bristol, North Somerset and South Gloucestershire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,4. < 75% (severe),0,61.5,56.6,94.6,,0
R0D,NHS England South West ,University Hospitals Dorset NHS Foundation Trust,40649.0,0.0,0.0,40649.0,-,-,-,-,-,-,-,-,,,,,10898.0,27.0,0.0,10925.0,5777.0,16702.0,3057.0,291.0,Dorset STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,,,,,0
RK9,NHS England South West ,University Hospitals Plymouth NHS Trust,23030.0,497.0,12840.0,36367.0,-,-,-,-,-,-,-,-,,,,,6619.0,0.0,3030.0,9649.0,0.0,9649.0,3621.0,2152.0,Devon STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,,,,,0
AXG,NHS England South West ,Wiltshire Health & Care,0.0,0.0,6817.0,6817.0,0,0,6619,6619,0,0,198,198,0.970954965527358,,,0.970954965527358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bath and North East Somerset, Swindon and Wiltshire STP",2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,,0,97.1,,,97.1,0
RA4,NHS England South West ,Yeovil District Hospital NHS Foundation Trust,17016.0,0.0,0.0,17016.0,12951,0,0,12951,4065,0,0,4065,0.7611071932299013,0.7611071932299013,,,5132.0,0.0,0.0,5132.0,838.0,5970.0,364.0,0.0,Somerset STP,2022-23,2,2022-07-01,2022-23 Q2,NHS England South West ,3. 75-84%,0,76.1,76.1,,,0
RC9,NHS England East Of England ,Bedfordshire Hospitals NHS Foundation Trust,47352.0,0.0,23509.0,70861.0,-,-,-,-,-,-,-,-,,,,,12905.0,0.0,0.0,12905.0,5759.0,18664.0,452.0,84.0,"NHS Bedfordshire, Luton And Milton Keynes Integrated Care Board",2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,,0,,,,,0
RGT,NHS England East Of England ,Cambridge University Hospitals NHS Foundation Trust,31301.0,0.0,17918.0,49219.0,-,-,-,-,-,-,-,-,,,,,8038.0,0.0,81.0,8119.0,1472.0,9591.0,3672.0,1599.0,NHS Cambridgeshire And Peterborough Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,,0,,,,,0
RWH,NHS England East Of England ,East And North Hertfordshire NHS Trust,29587.0,0.0,17460.0,47047.0,11993,0,17340,29333,17594,0,120,17714,0.6234829000786447,0.4053469429141177,,0.993127147766323,8091.0,0.0,0.0,8091.0,1115.0,9206.0,1169.0,390.0,NHS Hertfordshire And West Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,62.3,40.5,,99.3,0
RDE,NHS England East Of England ,East Suffolk And North Essex NHS Foundation Trust,44346.0,0.0,34178.0,78524.0,19506,0,33100,52606,24840,0,1078,25918,0.6699353064031379,0.4398592883236368,,0.9684592427877582,12683.0,0.0,821.0,13504.0,4503.0,18007.0,5981.0,645.0,NHS Suffolk And North East Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,67.0,44.0,,96.8,0
RY4,NHS England East Of England ,Hertfordshire Community NHS Trust,0.0,0.0,3117.0,3117.0,0,0,3000,3000,0,0,117,117,0.9624639076034648,,,0.9624639076034648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Hertfordshire And West Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,,0,96.2,,,96.2,0
DT301,NHS England East Of England ,Herts Urgent Care (Ascots Lane),0.0,0.0,5989.0,5989.0,0,0,5691,5691,0,0,298,298,0.9502421105359826,,,0.9502421105359826,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,NHS Hertfordshire And West Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,,0,95.0,,,95.0,0
RGP,NHS England East Of England ,James Paget University Hospitals NHS Foundation Trust,19938.0,0.0,3829.0,23767.0,11784,0,3827,15611,8154,0,2,8156,0.6568351075019986,0.5910321998194402,,0.9994776704100288,5021.0,0.0,0.0,5021.0,1277.0,6298.0,2590.0,1237.0,NHS Norfolk And Waveney Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,65.7,59.1,,99.9,0
RAJ,NHS England East Of England ,Mid And South Essex NHS Foundation Trust,92604.0,0.0,7011.0,99615.0,53975,0,5933,59908,38629,0,1078,39707,0.6013953721829042,0.5828581918707615,,0.84624162031094,24564.0,0.0,785.0,25349.0,3337.0,28686.0,9036.0,39.0,NHS Mid And South Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,60.1,58.3,,84.6,0
RD8,NHS England East Of England ,Milton Keynes University Hospital NHS Foundation Trust,26814.0,0.0,17973.0,44787.0,17184,0,16567,33751,9630,0,1406,11036,0.7535892111550226,0.6408592526292235,,0.9217715462082012,5433.0,0.0,0.0,5433.0,1489.0,6922.0,2638.0,0.0,"NHS Bedfordshire, Luton And Milton Keynes Integrated Care Board",2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,75.4,64.1,,92.2,0
RM1,NHS England East Of England ,Norfolk And Norwich University Hospitals NHS Foundation Trust,32028.0,0.0,28885.0,60913.0,15549,0,28753,44302,16479,0,132,16611,0.727299591220265,0.485481453727988,,0.9954301540592004,7370.0,0.0,0.0,7370.0,4665.0,12035.0,4456.0,1373.0,NHS Norfolk And Waveney Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,72.7,48.5,,99.5,0
RGN,NHS England East Of England ,North West Anglia NHS Foundation Trust,39355.0,0.0,13646.0,53001.0,18706,0,10666,29372,20649,0,2980,23629,0.5541782230523953,0.4753144454326007,,0.7816209878352631,9573.0,0.0,269.0,9842.0,4664.0,14506.0,3950.0,2028.0,NHS Cambridgeshire And Peterborough Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,55.4,47.5,,78.2,1
Y02428,NHS England East Of England ,Putnoe Medical Centre Walk In Centre,0.0,0.0,9317.0,9317.0,0,0,9317,9317,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NHS Bedfordshire, Luton And Milton Keynes Integrated Care Board",2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,,0,100.0,,,100.0,0
RQW,NHS England East Of England ,The Princess Alexandra Hospital NHS Trust,32668.0,0.0,0.0,32668.0,17180,0,0,17180,15488,0,0,15488,0.5258969021672585,0.5258969021672585,,,5399.0,0.0,0.0,5399.0,1851.0,7250.0,2447.0,470.0,NHS Hertfordshire And West Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,52.6,52.6,,,0
RCX,NHS England East Of England ,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",21567.0,0.0,0.0,21567.0,12434,0,0,12434,9133,0,0,9133,0.5765289562757917,0.5765289562757917,,,6348.0,0.0,0.0,6348.0,1418.0,7766.0,3965.0,2087.0,NHS Norfolk And Waveney Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,57.7,57.7,,,0
RWG,NHS England East Of England ,West Hertfordshire Teaching Hospitals NHS Trust,24414.0,0.0,23350.0,47764.0,8474,0,20908,29382,15940,0,2442,18382,0.6151494849677581,0.3470959285655771,,0.8954175588865096,8940.0,0.0,0.0,8940.0,1867.0,10807.0,4453.0,0.0,NHS Hertfordshire And West Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,4. < 75% (severe),0,61.5,34.7,,89.5,0
RGR,NHS England East Of England ,West Suffolk NHS Foundation Trust,21182.0,0.0,2251.0,23433.0,-,-,-,-,-,-,-,-,,,,,5646.0,0.0,0.0,5646.0,2167.0,7813.0,3000.0,1413.0,NHS Suffolk And North East Essex Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England East Of England ,,0,,,,,0
RF4,NHS England London,"Barking, Havering And Redbridge University Hospitals NHS Trust",36245.0,6497.0,38969.0,81711.0,11113,5313,29413,45839,25132,1184,9556,35872,0.5609893404804739,0.3066078079735136,0.817762044020317,0.7547794400677461,13051.0,0.0,0.0,13051.0,1624.0,14675.0,5333.0,2338.0,NHS North East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,56.1,30.7,81.8,75.5,0
R1H,NHS England London,Barts Health NHS Trust,73590.0,2562.0,59049.0,135201.0,35931,2450,46921,85302,37659,112,12128,49899,0.6309272860407837,0.488259274357929,0.9562841530054644,0.7946112550593575,15299.0,0.0,0.0,15299.0,3570.0,18869.0,12897.0,2960.0,NHS North East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,63.1,48.8,95.6,79.5,0
AD913,NHS England London,Beckenham Beacon Ucc,0.0,0.0,11857.0,11857.0,0,0,10806,10806,0,0,1051,1051,0.9113603778358776,,,0.9113603778358776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS South East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,91.1,,,91.1,0
RYX,NHS England London,Central London Community Healthcare NHS Trust,0.0,0.0,27210.0,27210.0,0,0,25441,25441,0,0,1769,1769,0.9349871370819552,,,0.9349871370819552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,93.5,,,93.5,0
RQM,NHS England London,Chelsea And Westminster Hospital NHS Foundation Trust,63412.0,0.0,30736.0,94148.0,-,-,-,-,-,-,-,-,,,,,8172.0,0.0,0.0,8172.0,1113.0,9285.0,3566.0,74.0,NHS North West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,,,,,0
RJ6,NHS England London,Croydon Health Services NHS Trust,39212.0,0.0,12660.0,51872.0,23561,0,12660,36221,15651,0,0,15651,0.6982765268352868,0.6008619810262165,,1.0,3543.0,0.0,0.0,3543.0,528.0,4071.0,2601.0,1447.0,NHS South West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,69.8,60.1,,100.0,0
RVR,NHS England London,Epsom And St Helier University Hospitals NHS Trust,38810.0,771.0,1926.0,41507.0,27088,770,1645,29503,11722,1,281,12004,0.7107957693882959,0.697964442154084,0.9987029831387808,0.8541017653167186,5927.0,7.0,0.0,5934.0,634.0,6568.0,3185.0,1257.0,NHS South West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,71.1,69.8,99.9,85.4,0
RJ1,NHS England London,Guy's And St Thomas' NHS Foundation Trust,39067.0,2112.0,12736.0,53915.0,25302,2112,12726,40140,13765,0,10,13775,0.7445052397292033,0.6476565899608365,1.0,0.999214824120603,10438.0,0.0,0.0,10438.0,2854.0,13292.0,345.0,116.0,NHS South East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,74.5,64.8,100.0,99.9,0
RQX,NHS England London,Homerton Healthcare NHS Foundation Trust,33024.0,0.0,0.0,33024.0,25188,0,0,25188,7836,0,0,7836,0.762718023255814,0.762718023255814,,,5147.0,0.0,0.0,5147.0,537.0,5684.0,1018.0,98.0,NHS North East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,3. 75-84%,0,76.3,76.3,,,0
RY9,NHS England London,Hounslow And Richmond Community Healthcare NHS Trust,0.0,0.0,16458.0,16458.0,0,0,16305,16305,0,0,153,153,0.9907036091870216,,,0.9907036091870216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS South West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,99.1,,,99.1,0
RYJ,NHS England London,Imperial College Healthcare NHS Trust,36924.0,10601.0,19872.0,67397.0,-,-,-,-,-,-,-,-,,,,,8473.0,0.0,0.0,8473.0,3148.0,11621.0,4977.0,572.0,NHS North West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,,,,,0
RJZ,NHS England London,King's College Hospital NHS Foundation Trust,46121.0,0.0,29966.0,76087.0,19315,0,23613,42928,26806,0,6353,33159,0.5641962490307149,0.4187897053403005,,0.7879930587999733,10741.0,0.0,0.0,10741.0,1881.0,12622.0,7639.0,3119.0,NHS South East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,56.4,41.9,,78.8,0
RAX,NHS England London,Kingston Hospital NHS Foundation Trust,23089.0,0.0,9622.0,32711.0,11370,0,8744,20114,11719,0,878,12597,0.6149001864816117,0.4924422885356663,,0.908750779463729,5961.0,0.0,580.0,6541.0,1676.0,8217.0,2415.0,1575.0,NHS South West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,61.5,49.2,,90.9,0
RJ2,NHS England London,Lewisham And Greenwich NHS Trust,44245.0,0.0,38335.0,82580.0,20468,0,32063,52531,23777,0,6272,30049,0.636122547832405,0.462605944174483,,0.836389722185992,10833.0,0.0,0.0,10833.0,3602.0,14435.0,6394.0,2265.0,NHS South East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,63.6,46.3,,83.6,0
R1K,NHS England London,London North West University Healthcare NHS Trust,38295.0,0.0,52374.0,90669.0,17833,0,41752,59585,20462,0,10622,31084,0.6571705875216447,0.4656743700221961,,0.7971894451445374,18637.0,0.0,0.0,18637.0,4438.0,23075.0,4652.0,1534.0,NHS North West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,65.7,46.6,,79.7,0
RP6,NHS England London,Moorfields Eye Hospital NHS Foundation Trust,0.0,15640.0,0.0,15640.0,0,15526,0,15526,0,114,0,114,0.9927109974424552,,0.9927109974424552,,0.0,31.0,0.0,31.0,534.0,565.0,0.0,0.0,NHS North Central London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,99.3,,99.3,,0
RAT,NHS England London,North East London NHS Foundation Trust,0.0,0.0,6455.0,6455.0,0,0,6206,6206,0,0,249,249,0.961425251742835,,,0.961425251742835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,96.1,,,96.1,0
RAP,NHS England London,North Middlesex University Hospital NHS Trust,28656.0,1369.0,23596.0,53621.0,13665,1349,18124,33138,14991,20,5472,20483,0.6180041401689637,0.4768634840871021,0.985390796201607,0.7680962875063571,5307.0,0.0,0.0,5307.0,1095.0,6402.0,3841.0,1992.0,NHS North Central London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,61.8,47.7,98.5,76.8,0
RAL,NHS England London,Royal Free London NHS Foundation Trust,67051.0,0.0,13810.0,80861.0,37181,0,12921,50102,29870,0,889,30759,0.6196064852030027,0.5545182025622287,,0.935626357711803,9904.0,0.0,0.0,9904.0,1381.0,11285.0,6009.0,2082.0,NHS North Central London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,62.0,55.5,,93.6,0
RAN,NHS England London,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,NHS North Central London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,,,,,0
RJ7,NHS England London,St George's University Hospitals NHS Foundation Trust,29550.0,0.0,8443.0,37993.0,21194,0,8443,29637,8356,0,0,8356,0.7800647487695102,0.7172250423011844,,1.0,7115.0,0.0,0.0,7115.0,2476.0,9591.0,3431.0,2122.0,NHS South West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,78.0,71.7,,100.0,0
RAS,NHS England London,The Hillingdon Hospitals NHS Foundation Trust,19139.0,0.0,22522.0,41661.0,7219,0,18762,25981,11920,0,3760,15680,0.6236288135186385,0.3771879408537541,,0.8330521268093419,4859.0,0.0,0.0,4859.0,1152.0,6011.0,2297.0,157.0,NHS North West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,62.4,37.7,,83.3,0
Y03218,NHS England London,The Pinn Unregistered Wic,0.0,0.0,3755.0,3755.0,0,0,3755,3755,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North West London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,100.0,,,100.0,0
RRV,NHS England London,University College London Hospitals NHS Foundation Trust,40037.0,0.0,0.0,40037.0,25488,0,0,25488,14549,0,0,14549,0.6366111347004021,0.6366111347004021,,,4191.0,0.0,0.0,4191.0,855.0,5046.0,1590.0,235.0,NHS North Central London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,63.7,63.7,,,0
Y02147,NHS England London,Urgent Care Centre (Qms),0.0,0.0,26413.0,26413.0,0,0,24039,24039,0,0,2374,2374,0.9101200166584636,,,0.9101200166584636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS South East London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,,0,91.0,,,91.0,0
RKE,NHS England London,Whittington Health NHS Trust,28003.0,0.0,0.0,28003.0,17852,0,0,17852,10151,0,0,10151,0.6375031246652144,0.6375031246652144,,,2937.0,0.0,0.0,2937.0,187.0,3124.0,1911.0,900.0,NHS North Central London Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England London,4. < 75% (severe),0,63.8,63.8,,,0
NL7,NHS England Midlands ,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,16324.0,16324.0,0,0,16324,16324,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Birmingham And Solihull Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England Midlands ,,0,100.0,,,100.0,0
8J094,NHS England Midlands ,Badger Ltd,0.0,0.0,6241.0,6241.0,0,0,6241,6241,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Birmingham And Solihull Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England Midlands ,,0,100.0,,,100.0,0
RQ3,NHS England Midlands ,Birmingham Women's And Children's NHS Foundation Trust,20126.0,0.0,0.0,20126.0,14259,0,0,14259,5867,0,0,5867,0.7084865348305674,0.7084865348305674,,,3006.0,0.0,0.0,3006.0,1343.0,4349.0,0.0,0.0,NHS Birmingham And Solihull Integrated Care Board,2022-23,3,2022-10-01,2022-23 Q3,NHS England Midlands ,4. < 75% (severe),0,70.8,70.8,,,0
